category,cost,is_free,is_official,latitude,location.state,longitude,event_date,repeat_times,has_image,description_words,duration,day_of_week,time,is_attractive,city
visual-arts,,True,False,40.6678019,NY,-73.9843692,2018-07-05,1,True,26,24,Thurs,afternoon,True,Brooklyn
sports-active-life,,True,False,40.7162428,NY,-73.9618128,2018-07-05,1,True,32,0,Thurs,afternoon,True,Brooklyn
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-07-05,1,True,23,0,Thurs,afternoon,False,New York
sports-active-life,,True,False,40.7197623,NJ,-74.0363729,2018-07-05,1,True,39,0,Thurs,evening,True,Jersey City
sports-active-life,,True,True,40.7218318,NJ,-74.0447003,2018-07-05,1,True,27,11,Thurs,evening,True,Jersey City
festivals-fairs,,True,False,40.7065671,NY,-74.0037097,2018-07-06,2,True,26,0,Fri,afternoon,True,New York
food-and-drink,75.0,False,False,40.7161988258062,NY,-73.95933520025251,2018-07-06,1,True,27,0,Fri,afternoon,False,Brooklyn
sports-active-life,,True,True,40.7202695,NJ,-74.04075300000002,2018-07-06,1,True,44,0,Fri,evening,True,Jersey City
performing-arts,25.0,False,False,40.7474537,NY,-73.9541673,2018-07-06,1,True,25,15,Fri,evening,False,Long Island City
performing-arts,,True,False,40.716267,NY,-73.989698,2018-07-06,1,False,19,0,Fri,evening,False,New York
music,8.0,False,False,40.7258024,NY,-73.98392249999998,2018-07-06,1,True,29,0,Fri,evening,False,New York
lectures-books,8.0,False,False,40.7206657,NY,-73.9844931,2018-07-06,1,False,23,0,Fri,evening,False,New York
music,8.0,False,False,40.67604160000001,NY,-73.9801243,2018-07-06,1,True,24,0,Fri,evening,False,Brooklyn
music,,True,False,40.7191435,NY,-73.99400229999998,2018-07-07,1,True,29,0,Sat,evening,False,New York
visual-arts,,True,False,40.7493555,NY,-74.0046948,2018-07-07,1,True,22,0,Sat,evening,False,New York
music,,True,False,40.7223225,NY,-73.98858129999998,2018-07-07,1,True,24,0,Sat,afternoon,False,New York
nightlife,29.0,False,False,40.7398304,NY,-73.984981,2018-07-07,1,True,26,0,Sat,evening,True,New York
nightlife,,False,False,40.741070070750396,NY,-73.9929329067459,2018-07-07,1,True,24,0,Sat,evening,False,New York
sports-active-life,,True,False,40.7191017,NJ,-74.03345379999998,2018-07-08,1,True,29,0,Sun,morning,True,Jersey City
performing-arts,,True,False,40.72580170000001,NY,-73.98432290000002,2018-07-08,1,True,30,0,Sun,evening,False,New York
other,1300.0,False,False,40.7369955,NY,-73.9922214,2018-07-09,1,True,26,0,Mon,morning,False,New York
visual-arts,,True,False,40.7223506,NY,-73.9885799,2018-07-09,1,True,26,0,Mon,afternoon,False,New York
food-and-drink,5.0,False,False,40.7206929,NY,-73.9956057,2018-07-09,1,False,25,0,Mon,afternoon,False,New York
lectures-books,,True,False,40.7329684,NY,-73.98959140000002,2018-07-09,1,True,29,0,Mon,evening,True,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-07-09,1,True,28,0,Mon,evening,False,Brooklyn
sports-active-life,,True,False,40.746945200000006,NJ,-74.0380045,2018-07-09,1,True,40,0,Mon,evening,True,Hoboken
fashion,39.99,False,False,40.7365521,NY,-73.992411,2018-07-09,1,True,24,13,Mon,evening,True,New York
sports-active-life,1.0,False,False,40.741400019723294,NY,-73.98815019045,2018-07-10,1,True,29,0,Tues,evening,False,New York
visual-arts,,True,False,40.7366,NY,-74.00880440000002,2018-07-10,1,True,24,0,Tues,afternoon,True,New York
sports-active-life,,True,False,40.7399617,NJ,-74.027059,2018-07-10,1,True,32,0,Tues,afternoon,True,Hoboken
other,,True,True,40.68517960000001,NY,-73.9797128,2018-07-10,1,True,24,0,Tues,evening,True,Brooklyn
performing-arts,,True,False,40.7226519,NY,-73.9863316,2018-07-10,1,True,27,0,Tues,evening,True,New York
performing-arts,10.0,False,False,40.7142969,NY,-73.9558663,2018-07-10,1,True,24,0,Tues,evening,True,Brooklyn
performing-arts,15.0,False,False,40.745815,NY,-73.982968,2018-07-10,1,True,30,0,Tues,evening,False,New York
other,12.0,False,False,40.7206657,NY,-73.9844931,2018-07-10,1,True,24,0,Tues,evening,True,New York
music,,True,False,40.7191435,NY,-73.99400229999998,2018-07-11,1,True,27,0,Wed,evening,False,New York
music,15.0,False,False,40.6861547,NY,-73.9773518,2018-07-11,1,True,21,0,Wed,evening,False,Brooklyn
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-07-11,1,True,23,0,Wed,afternoon,False,New York
food-and-drink,100.0,False,False,40.7161988258062,NY,-73.95933520025251,2018-07-11,1,True,27,0,Wed,afternoon,True,Brooklyn
performing-arts,,True,False,40.7372562,NY,-73.97391850000002,2018-07-11,1,True,24,0,Wed,evening,True,New York
performing-arts,15.0,False,False,40.745815,NY,-73.982968,2018-07-11,1,True,30,0,Wed,evening,True,New York
fashion,,True,False,40.717213,NY,-74.008826,2018-07-12,1,True,27,0,Thurs,evening,False,New York
music,,True,False,40.713,NY,-74.0072,2018-07-12,1,False,24,0,Thurs,evening,False,New York
kids-family,,True,False,40.7352587669863,NY,-73.990752696991,2018-07-12,1,True,23,0,Thurs,morning,False,New York
food-and-drink,5.0,False,False,40.6793613,NY,-74.0117968,2018-07-12,1,True,23,0,Thurs,morning,False,Brooklyn
lectures-books,,True,False,40.7191395,NY,-74.0060905,2018-07-12,1,True,28,0,Thurs,afternoon,False,New York
food-and-drink,,True,False,40.71440250000001,NY,-73.9615795,2018-07-12,2,True,23,3,Thurs,afternoon,True,Brooklyn
food-and-drink,,True,False,40.74021370000001,NY,-73.98641690000002,2018-07-12,1,True,20,0,Thurs,afternoon,True,New York
fashion,,True,False,40.7162428,NY,-73.9618128,2018-07-12,1,True,26,0,Thurs,afternoon,True,Brooklyn
music,15.0,False,False,40.749444200000006,NY,-73.97995970000002,2018-07-12,1,True,21,0,Thurs,afternoon,False,New York
lectures-books,15.0,False,False,40.7206657,NY,-73.9844931,2018-07-12,1,True,24,0,Thurs,evening,False,New York
sports-active-life,45.0,False,False,40.7391589,NY,-73.9812812,2018-07-12,2,True,22,0,Thurs,evening,True,New York
performing-arts,10.0,False,False,40.7404289866457,NY,-73.98468017578121,2018-07-12,1,True,21,0,Thurs,evening,True,New York
performing-arts,8.0,False,False,40.7206657,NY,-73.9844931,2018-07-12,1,True,24,0,Thurs,evening,True,New York
music,,False,False,40.6783080539191,NY,-73.9586736122433,2018-07-13,1,True,13,0,Fri,night,False,Brooklyn
food-and-drink,,True,False,40.718223312785,NY,-73.9911489933729,2018-07-13,1,True,26,16,Fri,morning,True,New York
visual-arts,,True,False,40.7396059,NY,-74.0089716,2018-07-13,1,False,25,0,Fri,afternoon,False,New York
sports-active-life,,True,False,40.7475073,NJ,-74.0376813,2018-07-13,1,True,36,0,Fri,afternoon,True,Hoboken
sports-active-life,,True,False,40.7472955,NJ,-74.03796679999998,2018-07-13,1,True,45,0,Fri,afternoon,True,Hoboken
performing-arts,,True,False,40.7293456,NY,-73.9787662,2018-07-13,1,True,28,7,Fri,evening,False,New York
other,15.0,False,False,40.6825756316779,NY,-73.97516021967729,2018-07-13,1,True,24,0,Fri,evening,True,Brooklyn
music,,False,False,40.72521879999999,NY,-73.9831311,2018-07-14,1,True,24,0,Sat,evening,False,New York
music,,True,False,40.73962720000001,NY,-73.989859,2018-07-14,2,True,30,0,Sat,evening,True,New York
nightlife,,False,False,40.741070070750396,NY,-73.9929329067459,2018-07-14,1,True,24,0,Sat,evening,False,New York
music,,True,False,40.7191435,NY,-73.99400229999998,2018-07-14,1,True,24,0,Sat,evening,False,New York
festivals-fairs,50.0,False,False,40.705466,NY,-74.001579,2018-07-14,1,True,23,0,Sat,morning,False,New York
other,,False,False,40.6636265,NY,-73.9896502,2018-07-14,1,True,32,0,Sat,morning,True,Brooklyn
lectures-books,,True,False,40.7473985,NY,-73.9920475,2018-07-14,1,True,23,0,Sat,morning,True,New York
lectures-books,20.0,False,False,40.7473985,NY,-73.9920475,2018-07-14,1,True,23,0,Sat,morning,False,New York
sports-active-life,,True,False,40.7469815,NY,-73.9966167,2018-07-14,1,True,28,0,Sat,morning,True,New York
festivals-fairs,,True,False,40.7180854,NY,-73.95025059999998,2018-07-14,1,True,30,0,Sat,afternoon,True,Brooklyn
nightlife,19.99,False,False,40.7320345,NY,-73.9854593,2018-07-14,1,True,26,0,Sat,afternoon,True,New York
film,12.0,False,False,40.7396059,NY,-74.0089716,2018-07-14,1,False,26,0,Sat,afternoon,False,New York
music,,True,False,40.7248646,NY,-74.0002474,2018-07-14,1,True,28,0,Sat,afternoon,False,New York
performing-arts,,True,False,40.7257471,NY,-73.99179659999999,2018-07-14,1,True,24,0,Sat,afternoon,False,New York
other,25.0,False,False,40.7412174911201,NY,-73.9933061599731,2018-07-14,1,False,24,0,Sat,evening,False,New York
nightlife,35.0,False,False,40.746212,NY,-73.9850458,2018-07-14,13,True,25,0,Sat,evening,True,New York
nightlife,20.0,False,False,40.7086054,NY,-74.0136016,2018-07-14,1,True,27,0,Sat,evening,True,New York
nightlife,25.0,False,False,40.7352908,NY,-73.973873,2018-07-14,1,True,30,0,Sat,evening,False,New York
other,,True,False,40.71276320000001,NY,-73.9886777,2018-07-15,1,True,26,0,Sun,morning,True,New York
other,,False,False,40.7246816,NY,-73.99708670000003,2018-07-15,1,True,26,20,Sun,morning,False,New York
food-and-drink,6.0,False,False,40.7179192,NY,-73.99887009999998,2018-07-15,1,True,26,0,Sun,morning,True,New York
sports-active-life,39.0,False,False,40.749215,NY,-73.983023,2018-07-15,1,True,24,0,Sun,afternoon,False,New York
food-and-drink,,True,False,40.7480127,NY,-73.985845,2018-07-15,1,True,27,0,Sun,afternoon,True,New York
performing-arts,20.0,False,False,40.7341549,NY,-73.99186429999997,2018-07-16,1,True,26,20,Mon,morning,True,New York
food-and-drink,10.0,False,False,40.734883,NY,-73.999742,2018-07-16,1,True,29,0,Mon,afternoon,True,New York
other,25.0,False,False,40.7209758,NJ,-74.04501690000002,2018-07-16,1,True,26,0,Mon,afternoon,False,Jersey City
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-07-16,1,True,28,0,Mon,evening,False,Brooklyn
music,,True,False,40.7466987,NY,-73.9915709,2018-07-17,1,True,23,0,Tues,evening,False,New York
music,,True,False,40.6783080539191,NY,-73.9586736122433,2018-07-17,1,True,26,0,Tues,afternoon,True,Brooklyn
other,,True,False,40.74822661393571,NY,-73.98782412691871,2018-07-17,1,True,27,0,Tues,afternoon,True,New York
food-and-drink,75.0,False,False,40.73913029999999,NY,-74.00363979999999,2018-07-17,1,True,22,0,Tues,afternoon,True,New York
nightlife,,True,False,40.7226519,NY,-73.9863316,2018-07-17,1,True,27,0,Tues,evening,False,New York
lectures-books,,True,False,40.6964453,NY,-73.9843605,2018-07-18,1,True,22,0,Wed,afternoon,False,Brooklyn
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-07-18,1,True,21,0,Wed,afternoon,True,New York
fashion,15.0,False,False,40.7284995,NY,-73.95965490000002,2018-07-18,1,True,33,0,Wed,afternoon,True,Brooklyn
other,10.0,False,False,40.707441,NY,-74.0033792,2018-07-18,1,False,26,0,Wed,afternoon,False,New York
lectures-books,20.0,False,False,40.7210465,NY,-73.9581195,2018-07-18,1,True,30,0,Wed,evening,False,Brooklyn
music,,True,False,40.7372562,NY,-73.97391850000002,2018-07-18,1,True,21,0,Wed,evening,False,New York
sports-active-life,,True,False,40.7188963,NY,-74.0044762,2018-07-18,1,True,23,0,Wed,evening,True,New York
performing-arts,5.0,False,False,40.704788764364096,NY,-74.00646525312109,2018-07-18,1,True,28,0,Wed,evening,True,New York
performing-arts,12.0,False,False,40.69087800000001,NY,-73.982865,2018-07-18,1,True,24,0,Wed,evening,True,Brooklyn
music,,True,False,40.7223225,NY,-73.98858129999998,2018-07-18,1,True,29,0,Wed,evening,False,New York
film,,True,False,40.7307873410831,NY,-73.997597694397,2018-07-18,1,True,26,0,Wed,evening,True,New York
fashion,,True,False,40.7412174911201,NY,-73.9933061599731,2018-07-18,1,True,25,0,Wed,evening,False,New York
music,,True,False,40.7191435,NY,-73.99400229999998,2018-07-19,1,True,28,0,Thurs,evening,False,New York
music,,True,False,40.7191435,NY,-73.99400229999998,2018-07-19,1,True,23,0,Thurs,night,False,New York
food-and-drink,59.0,False,False,40.7078538,NY,-74.0089805,2018-07-19,1,True,27,0,Thurs,afternoon,True,New York
music,15.0,False,False,40.749444200000006,NY,-73.97995970000002,2018-07-19,1,True,21,0,Thurs,afternoon,False,New York
performing-arts,20.0,False,False,40.7265291,NY,-73.9898402,2018-07-19,1,True,24,0,Thurs,evening,False,New York
music,,True,False,40.6600476826843,NY,-73.95346692659221,2018-07-19,1,True,28,0,Thurs,evening,False,Brooklyn
performing-arts,,True,False,40.698296727786996,NY,-73.99307556416,2018-07-19,1,True,21,0,Thurs,evening,False,Brooklyn
sports-active-life,,True,False,40.738362,NY,-74.009413,2018-07-19,1,True,20,0,Thurs,evening,True,New York
other,74.0,False,False,40.7348999,NY,-73.9883747,2018-07-20,1,True,22,0,Fri,afternoon,False,New York
food-and-drink,,True,False,40.7441348,NY,-73.9951007,2018-07-20,1,True,22,0,Fri,afternoon,False,New York
food-and-drink,,True,True,40.7006572191399,NY,-73.9883891808443,2018-07-20,1,True,24,0,Fri,afternoon,True,Brooklyn
visual-arts,10.0,False,False,40.7396059,NY,-74.0089716,2018-07-20,1,False,24,0,Fri,afternoon,False,New York
nightlife,30.0,False,False,40.735429,NY,-73.974154,2018-07-20,1,True,28,0,Fri,afternoon,False,New York
nightlife,8.0,False,False,40.7258024,NY,-73.98392249999998,2018-07-20,1,True,27,0,Fri,evening,False,New York
performing-arts,5.0,False,False,40.7432511476929,NY,-73.95178927744679,2018-07-20,2,True,26,0,Fri,evening,True,Long Island City
sports-active-life,45.0,False,False,40.7356282,NY,-73.9598304,2018-07-21,1,True,25,0,Sat,morning,False,Brooklyn
sports-active-life,20.0,False,False,40.6869309613354,NY,-73.97887529935491,2018-07-21,1,False,29,0,Sat,morning,True,Brooklyn
fashion,,True,False,40.724386308072795,NY,-73.9975561341291,2018-07-21,1,True,26,1,Sat,morning,True,New York
sports-active-life,39.0,False,False,40.749215,NY,-73.983023,2018-07-21,1,True,23,0,Sat,afternoon,True,New York
food-and-drink,40.0,False,False,40.741070070750396,NY,-73.9929329067459,2018-07-21,1,True,24,0,Sat,afternoon,True,New York
performing-arts,,True,False,40.7278,NY,-73.99432,2018-07-21,1,True,25,0,Sat,afternoon,False,New York
other,25.0,False,False,40.7412174911201,NY,-73.9933061599731,2018-07-21,1,True,24,0,Sat,evening,False,New York
music,10.0,False,False,40.678167,NY,-73.983603,2018-07-21,1,True,24,0,Sat,evening,False,Brooklyn
food-and-drink,75.0,False,False,40.7161988258062,NY,-73.95933520025251,2018-07-22,1,True,29,0,Sun,afternoon,True,Brooklyn
music,,True,False,40.7223225,NY,-73.98858129999998,2018-07-22,1,True,23,0,Sun,evening,True,New York
performing-arts,,True,False,40.72973,NY,-73.988074,2018-07-22,1,True,26,0,Sun,evening,False,New York
food-and-drink,95.0,False,False,40.7409773,NY,-74.0009905,2018-07-23,1,True,30,0,Mon,afternoon,True,New York
performing-arts,20.0,False,False,40.724608,NY,-73.99094570000003,2018-07-23,1,True,25,0,Mon,evening,True,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-07-23,1,True,28,0,Mon,evening,False,Brooklyn
music,,True,False,40.7478184,NY,-73.9906072,2018-07-24,1,True,22,0,Tues,night,False,New York
lectures-books,,False,False,40.7313703,NY,-74.0086115,2018-07-24,1,True,26,0,Tues,morning,False,New York
performing-arts,,False,False,40.7191395,NY,-74.0060905,2018-07-24,1,True,26,0,Tues,afternoon,False,New York
food-and-drink,,True,False,40.6796904,NY,-73.9822192,2018-07-24,1,True,29,0,Tues,afternoon,True,Brooklyn
visual-arts,,False,False,40.7191395,NY,-74.0060905,2018-07-24,1,True,21,0,Tues,afternoon,False,New York
food-and-drink,,True,False,40.704168,NY,-74.010261,2018-07-24,1,True,26,0,Tues,afternoon,True,New York
fashion,,True,False,40.74299179999999,NY,-73.9868338,2018-07-24,1,True,26,0,Tues,afternoon,False,New York
sports-active-life,50.0,False,False,40.73873460292271,NY,-73.9822485790207,2018-07-24,1,True,27,0,Tues,evening,False,New York
food-and-drink,,True,False,40.7459304,NY,-73.97756209999999,2018-07-24,1,True,26,0,Tues,evening,True,New York
performing-arts,,True,False,40.7226519,NY,-73.9863316,2018-07-24,1,True,27,0,Tues,evening,True,New York
music,,True,False,40.7478184,NY,-73.9906072,2018-07-25,1,True,24,0,Wed,night,False,New York
fashion,,True,False,40.720289,NY,-73.9944359,2018-07-25,1,True,25,1,Wed,morning,True,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-07-25,1,True,22,0,Wed,afternoon,True,New York
nightlife,15.0,False,False,40.749605,NY,-73.9830132,2018-07-25,1,True,28,0,Wed,afternoon,False,New York
performing-arts,25.0,False,False,40.7191395,NY,-74.0060905,2018-07-25,1,False,27,0,Wed,afternoon,False,New York
food-and-drink,50.0,False,False,40.7049028,NY,-74.0064172,2018-07-25,1,True,20,0,Wed,afternoon,True,New York
food-and-drink,75.0,False,False,40.7161988258062,NY,-73.95933520025251,2018-07-25,1,True,24,0,Wed,afternoon,True,Brooklyn
music,,True,False,40.7372562,NY,-73.97391850000002,2018-07-25,1,True,28,0,Wed,evening,True,New York
nightlife,25.0,False,False,40.7466825,NY,-73.9962173,2018-07-25,1,True,29,0,Wed,evening,False,New York
music,,True,False,40.713,NY,-74.0072,2018-07-26,1,False,3,0,Thurs,evening,False,New York
music,,True,False,40.7352587669863,NY,-73.990752696991,2018-07-26,1,True,22,0,Thurs,morning,False,New York
other,,False,False,40.7450359,NY,-73.99342490000002,2018-07-26,1,True,28,0,Thurs,afternoon,False,New York
performing-arts,,True,False,40.6586715,NY,-73.9672255,2018-07-26,2,True,25,0,Thurs,afternoon,True,Brooklyn
music,,True,False,40.7191435,NY,-73.99400229999998,2018-07-27,1,True,26,0,Fri,evening,False,New York
music,,True,False,40.711256,NY,-73.9663559,2018-07-27,1,True,26,0,Fri,afternoon,False,Brooklyn
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-07-27,1,True,18,0,Fri,evening,True,Brooklyn
nightlife,25.0,False,False,40.7352908,NY,-73.973873,2018-07-27,1,True,31,0,Fri,evening,False,New York
music,,True,False,40.7260118,NJ,-74.03574990000001,2018-07-28,1,True,31,0,Sat,evening,False,Jersey City
sports-active-life,,True,False,40.71751679999999,NY,-73.9584324,2018-07-28,1,True,26,0,Sat,morning,True,Brooklyn
food-and-drink,15.0,False,False,40.671551287541796,NY,-73.98020542666521,2018-07-28,1,True,26,0,Sat,morning,True,Brooklyn
music,,True,False,40.7254037013192,NY,-73.99487357586621,2018-07-28,1,True,25,0,Sat,morning,True,New York
visual-arts,,True,False,40.6727944,NY,-74.0176183,2018-07-28,1,True,21,1,Sat,afternoon,True,New York
kids-family,,True,False,40.74264520000001,NJ,-74.0295647,2018-07-28,1,False,25,0,Sat,afternoon,False,Hoboken
sports-active-life,39.0,False,False,40.749215,NY,-73.983023,2018-07-28,1,True,25,0,Sat,afternoon,False,New York
lectures-books,5.0,False,False,40.6979862,NY,-73.99179079999998,2018-07-28,1,True,25,0,Sat,afternoon,False,Brooklyn
visual-arts,,True,False,40.7129157,NY,-73.96204240000002,2018-07-28,1,True,14,29,Sat,afternoon,True,Brooklyn
music,25.0,False,False,40.7412174911201,NY,-73.9933061599731,2018-07-28,1,True,25,0,Sat,evening,True,New York
performing-arts,20.0,False,False,40.72525,NY,-73.98444920000001,2018-07-28,1,True,28,0,Sat,evening,True,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-07-28,1,True,29,0,Sat,evening,True,Brooklyn
nightlife,,False,False,40.743051,NY,-74.00587800000002,2018-07-28,1,True,24,0,Sat,evening,False,New York
nightlife,,False,False,40.741070070750396,NY,-73.9929329067459,2018-07-28,1,True,24,0,Sat,evening,False,New York
nightlife,,True,False,40.7396696,NY,-74.0068992,2018-07-28,5,True,26,0,Sat,evening,True,New York
other,45.0,False,False,40.7318776,NY,-73.9956953,2018-07-28,3,False,26,0,Sat,evening,True,New York
nightlife,,False,False,40.735297,NY,-73.973878,2018-07-28,1,True,24,0,Sat,evening,True,New York
